Time,RPM,MAP,TP,lambda,MAT,CLT,Gego,Gwarm,Gbaro,Gammae,TPSacc,Gve,PW,PW_raw,IacDC,IacSteps,DutyCycle1,lambdaTarget,Spark,Dwell,EGT #1,Vbatt,IacInt,speed_rpm_ratio,altitude,speed,course,distance,distance_sum,inst_Vems,torque,torque_nominal,L100km,lambda_corr_ego,lambda_corr_ego,afr_diff,corrected_ve
0,2019,71.8,1.6,1.098,29,85,98,100,100,97,0,90,4.5,3.736,18,47,7.6,1.099,15,4.03,718,12.12,123,0,0,0,0,0,0,2.942,25.914,24.197,255,1.076,1.076,1.001,88.133
0.047,2025,57.8,1.6,1.098,29,85,98,100,100,97,0,90,3.768,3.012,18,47,6.4,1.099,15,4.03,718,12.24,123,0,0,0,0,0,0,2.379,26.21,24.494,255,1.076,1.076,1.001,88.133
0.094,2029,70,1.6,1.098,29,85,98,100,100,97,0,90,4.428,3.672,18,47,7.5,1.099,15,4.03,718,12.24,123,0,0,0,0,0,0,2.906,25.42,23.701,255,1.076,1.076,1.001,88.133
0.141,2027,70.5,1.6,1.094,29,85,98,100,100,97,0,90,4.444,3.688,18,46,7.5,1.099,15,4.03,718,12.24,123,0,0,0,0,0,0,2.915,26.013,24.296,255,1.072,1.072,1.005,87.791
0.187,2017,85.5,1.6,1.098,29,85,98,100,100,97,0,90,5.236,4.48,18,46,8.8,1.099,15,4.03,718,12.24,123,0,0,0,0,0,0,3.524,26.803,25.089,255,1.076,1.076,1.001,88.133
0.234,2006,71.8,1.6,1.098,29,85,98,100,100,97,0,90,4.492,3.736,18,46,7.5,1.099,15,4.03,718,12.24,123,0,0,0,0,0,0,2.923,25.222,23.503,255,1.076,1.076,1.001,88.133
0.281,2018,58.3,1.6,1.1,29,85,98,100,100,97,0,90,3.799,3.028,18,46,6.4,1.099,15,4.03,718,12,123,0,0,0,0,0,0,2.383,25.42,23.701,255,1.078,1.078,0.999,88.303
0.328,2010,71,1.6,1.1,29,85,98,100,100,97,0,90,4.476,3.72,18,47,7.5,1.099,15,4.03,718,12.24,123,0,0,0,0,0,0,2.916,23.938,22.214,255,1.078,1.078,0.999,88.303
0.375,2021,85,1.6,1.1,29,85,98,100,100,97,0,90,5.204,4.448,18,47,8.8,1.099,15,4.03,718,12.24,123,0,0,0,0,0,0,3.506,26.309,24.594,255,1.078,1.078,0.999,88.303
0.422,2002,71.8,1.6,1.1,29,85,98,100,100,97,0,90,4.492,3.736,18,46,7.5,1.099,15,4.03,718,12.24,123,0,0,0,0,0,0,2.917,26.803,25.089,255,1.078,1.078,0.999,88.303
0.469,1995,71.8,1.6,1.1,29,85,98,100,100,97,0,90,4.5,3.736,18,46,7.5,1.099,15,4.03,718,12.12,123,0,0,0,0,0,0,2.907,25.716,23.999,255,1.078,1.078,0.999,88.303
0.516,2023,57.8,1.6,1.1,29,85,98,100,100,97,0,90,3.768,3.012,18,47,6.4,1.099,15,4.03,719,12.24,123,0,0,0,0,0,0,2.376,25.025,23.304,255,1.078,1.078,0.999,88.303
0.562,2013,71.3,1.6,1.1,29,85,98,100,100,97,0,90,4.476,3.72,18,47,7.5,1.099,15,4.03,719,12.24,123,0,0,0,0,0,0,2.92,24.531,22.809,255,1.078,1.078,0.999,88.303
0.609,2007,85.5,1.6,1.098,29,85,98,100,100,97,0,90,5.236,4.48,18,47,8.8,1.099,15,4.03,719,12.24,123,0,0,0,0,0,0,3.507,26.704,24.99,255,1.076,1.076,1.001,88.133
0.656,2000,71.8,1.6,1.098,29,85,98,100,100,97,0,90,4.5,3.736,18,47,7.5,1.099,15,4.03,719,12.12,123,0,0,0,0,0,0,2.914,25.716,23.999,255,1.076,1.076,1.001,88.133
0.703,2015,58,1.6,1.1,29,85,98,100,100,97,0,90,3.784,3.028,18,46,6.4,1.099,15,4.03,719,12.24,123,0,0,0,0,0,0,2.38,25.914,24.197,255,1.078,1.078,0.999,88.303
0.75,2009,70.5,1.6,1.1,29,85,98,100,100,97,0,90,3.792,3.028,18,46,6.3,1.099,15,4.03,719,12.12,123,0,0,0,0,0,0,2.372,24.234,22.511,255,1.078,1.078,0.999,88.303
0.797,2015,70.8,1.6,1.098,29,85,98,100,100,97,0,90,4.444,3.688,18,46,7.5,1.099,15,4.03,719,12.24,123,0,0,0,0,0,0,2.898,25.321,23.602,255,1.076,1.076,1.001,88.133
0.844,2004,85.5,1.6,1.098,29,85,98,100,100,97,0,90,5.236,4.48,18,46,8.7,1.099,15,4.03,719,12.24,123,0,0,0,0,0,0,3.501,26.408,24.693,255,1.076,1.076,1.001,88.133
0.891,1988,72,1.6,1.1,29,85,98,100,100,97,0,90,4.524,3.768,18,46,7.5,1.099,15,4.03,719,12.24,123,0,0,0,0,0,0,2.921,25.815,24.098,255,1.078,1.078,0.999,88.303
0.937,2002,58,1.6,1.1,29,85,98,100,100,97,0,90,3.784,3.028,18,47,6.3,1.099,15,4.03,719,12.24,123,0,0,0,0,0,0,2.364,26.408,24.693,255,1.078,1.078,0.999,88.303
0.984,1998,70,1.6,1.1,29,85,98,100,100,97,0,90,4.436,3.672,18,47,7.4,1.099,15,4.03,719,12.12,123,0,0,0,0,0,0,2.861,24.333,22.61,255,1.078,1.078,0.999,88.303
1.031,2001,86,1.6,1.1,29,85,98,100,100,97,0,90,5.256,4.5,18,46,8.8,1.099,15,4.03,719,12.24,123,0,0,0,0,0,0,3.512,26.803,25.089,255,1.078,1.078,0.999,88.303
1.078,1991,72.3,1.6,1.1,29,85,98,100,100,97,0,90,4.539,3.768,18,46,7.5,1.099,15,4.03,719,12,123,0,0,0,0,0,0,2.926,26.803,25.089,255,1.078,1.078,0.999,88.303
1.125,1996,58.3,1.6,1.1,29,85,98,100,100,97,0,90,4.492,3.736,18,46,7.5,1.099,15,4.03,719,12.24,123,0,0,0,0,0,0,2.908,25.815,24.098,255,1.078,1.078,0.999,88.303
1.172,2021,57.8,1.6,1.1,29,85,98,100,100,97,0,90,3.776,3.012,18,46,6.4,1.099,15,4.03,719,12.12,123,0,0,0,0,0,0,2.374,24.728,23.007,255,1.078,1.078,0.999,88.303
1.219,2003,70.3,1.6,1.1,29,85,98,100,100,97,0,90,4.428,3.672,18,46,7.4,1.099,15,4.03,719,12.24,123,0,0,0,0,0,0,2.868,24.728,23.007,255,1.078,1.078,0.999,88.303
1.266,2026,85,1.6,1.1,29,85,98,100,100,97,0,90,5.204,4.448,18,46,8.8,1.099,15,4.03,720,12.24,123,0,0,0,0,0,0,3.515,26.902,25.189,255,1.078,1.078,0.999,88.303
1.312,1995,71.8,1.6,1.098,29,85,98,100,100,97,0,90,4.5,3.736,18,46,7.5,1.099,15,4.03,720,12.12,123,0,0,0,0,0,0,2.907,25.222,23.503,255,1.076,1.076,1.001,88.133
1.359,2009,58.3,1.6,1.098,29,85,98,100,100,97,0,90,3.784,3.028,18,46,6.3,1.099,15,4.03,720,12.24,123,0,0,0,0,0,0,2.372,26.112,24.395,255,1.076,1.076,1.001,88.133
1.406,2015,71,1.6,1.094,29,85,98,100,100,97,0,90,4.484,3.72,18,47,7.5,1.099,15,4.03,720,12.12,123,0,0,0,0,0,0,2.923,24.531,22.809,255,1.072,1.072,1.005,87.791
1.453,2013,70.5,1.6,1.1,29,85,98,100,100,97,0,90,4.444,3.688,18,47,7.5,1.099,15,4.03,720,12.24,123,0,0,0,0,0,0,2.895,26.704,24.99,255,1.078,1.078,0.999,88.303
1.5,2030,85.8,1.6,1.1,29,85,98,100,100,97,0,90,5.236,4.48,18,46,8.9,1.099,15,4.03,720,12.24,123,0,0,0,0,0,0,3.547,26.606,24.891,255,1.078,1.078,0.999,88.303
1.547,2007,71.5,1.6,1.098,29,85,98,100,100,97,0,90,4.492,3.736,18,46,7.5,1.099,15,4.03,720,12.24,123,0,0,0,0,0,0,2.924,25.618,23.899,255,1.076,1.076,1.001,88.133
1.594,2029,57.5,1.6,1.098,29,85,98,100,100,97,0,90,3.776,3.012,18,46,6.4,1.099,15,4.03,720,12.12,123,0,0,0,0,0,0,2.383,26.309,24.594,255,1.076,1.076,1.001,88.133
1.641,2028,70,1.6,1.098,29,85,98,100,100,97,0,90,4.428,3.672,18,46,7.5,1.099,15,4.03,720,12.24,123,0,0,0,0,0,0,2.904,24.432,22.709,255,1.076,1.076,1.001,88.133
1.687,2031,84.8,1.6,1.1,29,85,98,100,100,97,0,90,5.188,4.432,18,46,8.8,1.099,15,4.03,720,12.24,123,0,0,0,0,0,0,3.511,26.606,24.891,255,1.078,1.078,0.999,88.303
1.734,2035,84.8,1.6,1.1,29,85,98,100,100,97,0,90,5.188,4.432,18,46,8.8,1.099,15,4.03,720,12.24,123,0,0,0,0,0,0,3.517,26.704,24.99,255,1.078,1.078,0.999,88.303
1.797,2023,71.8,1.6,1.1,29,85,98,100,100,97,0,90,4.492,3.736,18,46,7.6,1.099,15,4.03,720,12.24,123,0,0,0,0,0,0,2.948,25.618,23.899,255,1.078,1.078,0.999,88.303
1.844,2016,70.8,1.6,1.094,29,85,98,100,100,97,0,90,4.459,3.688,18,47,7.5,1.099,15,4.03,720,12,123,0,0,0,0,0,0,2.9,26.408,24.693,255,1.072,1.072,1.005,87.791
1.891,2042,58.3,1.6,1.098,29,85,98,100,100,97,0,90,3.784,3.028,18,47,6.4,1.099,15,4.03,721,12.24,123,0,0,0,0,0,0,2.411,26.507,24.792,255,1.076,1.076,1.001,88.133
1.937,2034,70.5,1.6,1.098,29,85,98,100,100,97,0,90,4.452,3.688,18,47,7.5,1.099,15,4.03,720,12.12,123,0,0,0,0,0,0,2.926,25.321,23.602,255,1.076,1.076,1.001,88.133
1.984,2032,85,1.6,1.094,29,85,98,100,100,97,0,90,5.204,4.448,18,47,8.8,1.099,15,4.03,721,12.24,123,0,0,0,0,0,0,3.525,27.001,25.288,255,1.072,1.072,1.005,87.791
2.031,2045,85,1.6,1.094,29,85,98,100,100,97,0,90,5.204,4.448,18,46,8.9,1.099,15,4.03,721,12.24,123,0,0,0,0,0,0,3.548,26.408,24.693,255,1.072,1.072,1.005,87.791
2.078,2028,70.8,1.6,1.089,29,85,98,100,100,97,0,90,4.444,3.688,18,46,7.5,1.099,15,4.03,721,12.24,123,0,0,0,0,0,0,2.917,25.618,23.899,255,1.068,1.068,1.009,87.449
2.125,2043,58,1.6,1.098,29,85,98,100,100,97,0,90,3.792,3.028,18,46,6.5,1.099,15,4.03,721,12.12,123,0,0,0,0,0,0,2.413,25.914,24.197,255,1.076,1.076,1.001,88.133
2.172,2053,70.3,1.6,1.094,29,85,98,100,100,97,0,90,4.428,3.672,18,46,7.6,1.099,15,4.03,721,12.24,123,0,0,0,0,0,0,2.94,25.123,23.404,255,1.072,1.072,1.005,87.791
2.219,2057,84.3,1.6,1.087,29,85,98,100,100,97,0,90,5.152,4.396,18,47,8.8,1.099,15,4.03,721,12.24,123,0,0,0,0,0,0,3.527,26.112,24.395,255,1.065,1.065,1.011,87.279
2.266,2034,85,1.6,1.089,29,85,98,100,100,97,0,90,5.204,4.448,18,47,8.8,1.099,15,4.03,721,12.24,123,0,0,0,0,0,0,3.528,27.89,26.18,255,1.068,1.068,1.009,87.449
2.312,2027,70.8,1.6,1.089,29,85,98,100,100,97,0,90,4.444,3.688,18,46,7.5,1.099,15,4.03,721,12.24,123,0,0,0,0,0,0,2.915,25.914,24.197,255,1.068,1.068,1.009,87.449
2.359,2041,58,1.6,1.098,29,85,98,100,100,97,0,90,3.784,3.028,18,46,6.4,1.099,15,4.03,721,12.24,123,0,0,0,0,0,0,2.41,27.1,25.387,255,1.076,1.076,1.001,88.133
2.406,2043,71.5,1.6,1.1,29,85,98,100,100,97,0,90,4.492,3.736,18,46,7.6,1.099,15,4.03,721,12.24,123,0,0,0,0,0,0,2.977,24.531,22.809,255,1.078,1.078,0.999,88.303
2.453,2038,84.8,1.6,1.098,29,85,98,100,100,97,0,90,5.188,4.432,18,46,8.8,1.099,15,4.03,721,12.24,123,0,0,0,0,0,0,3.523,26.013,24.296,255,1.076,1.076,1.001,88.133
2.5,2031,85.3,1.6,1.094,29,85,98,100,100,97,0,90,5.204,4.448,18,46,8.8,1.099,15,4.03,721,12.24,123,0,0,0,0,0,0,3.523,26.408,24.693,255,1.072,1.072,1.005,87.791
2.547,2039,71.3,1.6,1.094,29,85,98,100,100,97,0,90,4.476,3.72,18,46,7.6,1.099,15,4.03,721,12.24,123,0,0,0,0,0,0,2.958,25.222,23.503,255,1.072,1.072,1.005,87.791
2.594,2041,58,1.6,1.094,29,85,98,100,100,97,0,90,3.784,3.028,18,46,6.4,1.099,15,4.03,721,12.24,123,0,0,0,0,0,0,2.41,26.507,24.792,255,1.072,1.072,1.005,87.791
2.641,2036,70.8,1.6,1.098,29,85,98,100,100,97,0,90,4.444,3.688,18,46,7.5,1.099,15,4.03,721,12.24,123,0,0,0,0,0,0,2.928,24.728,23.007,255,1.076,1.076,1.001,88.133
2.687,2045,84.8,1.6,1.089,29,85,98,100,100,97,0,90,5.188,4.432,18,46,8.8,1.099,15,4.03,722,12.24,123,0,0,0,0,0,0,3.535,27.791,26.081,255,1.068,1.068,1.009,87.449
2.734,2045,71.3,1.6,1.094,29,85,98,100,100,97,0,90,4.491,3.72,18,46,7.7,1.099,15,4.03,721,12,123,0,0,0,0,0,0,2.967,26.803,25.089,255,1.072,1.072,1.005,87.791
2.781,2030,71,1.6,1.089,29,85,98,100,100,97,0,90,4.476,3.72,18,46,7.6,1.099,15,4.03,722,12.24,123,0,0,0,0,0,0,2.945,25.716,23.999,255,1.068,1.068,1.009,87.449
