Time,RPM,MAP,TP,lambda,MAT,CLT,Gego,Gwarm,Gbaro,Gammae,TPSacc,Gve,PW,PW_raw,IacDC,IacSteps,DutyCycle1,lambdaTarget,Spark,Dwell,EGT #1,Vbatt,IacInt,speed_rpm_ratio,altitude,speed,course,distance,distance_sum,inst_Vems,torque,torque_nominal,L100km,lambda_corr_ego,lambda_corr_ego,afr_diff,corrected_ve
0,2002,85.5,1.6,0.906,29,85,92,100,100,97,0,90,5.848,5.092,18,46,9.8,0.901,30,4.03,656,12.24,123,0,0,0,0,0,0,3.976,43.898,42.245,255,0.834,0.834,0.995,83.257
0.047,1990,71.8,1.6,0.906,29,85,92,100,100,97,0,90,5.012,4.256,18,46,8.3,0.901,30,4.03,656,12.24,123,0,0,0,0,0,0,3.303,40.242,38.576,255,0.834,0.834,0.995,83.257
0.094,1996,58.3,1.6,0.906,29,85,92,100,100,97,0,90,4.212,3.456,18,47,7,0.901,30,4.03,656,12.24,123,0,0,0,0,0,0,2.69,44.985,43.336,255,0.834,0.834,0.995,83.257
0.141,1993,70,1.6,0.906,29,85,92,100,100,97,0,90,4.928,4.164,18,47,8.2,0.901,30,4.03,656,12.12,123,0,0,0,0,0,0,3.237,41.131,39.469,255,0.834,0.834,0.995,83.257
0.187,2002,85.8,1.6,0.909,29,85,92,100,100,97,0,90,5.848,5.092,18,46,9.8,0.901,30,4.03,656,12.24,123,0,0,0,0,0,0,3.976,43.305,41.65,255,0.836,0.836,0.992,83.452
0.234,1987,72.5,1.6,0.911,29,85,92,100,100,97,0,90,5.084,4.32,18,46,8.4,0.901,30,4.03,656,12.12,123,0,0,0,0,0,0,3.348,41.823,40.163,255,0.838,0.838,0.99,83.648
0.281,1995,57.5,1.6,0.909,29,85,92,100,100,97,0,90,4.18,3.424,18,47,6.9,0.901,30,4.03,656,12.24,123,0,0,0,0,0,0,2.664,43.602,41.948,255,0.836,0.836,0.992,83.452
0.328,1994,57.8,1.6,0.906,29,85,92,100,100,97,0,90,4.18,3.424,18,47,6.9,0.901,30,4.03,656,12.24,123,0,0,0,0,0,0,2.663,44.096,42.444,255,0.834,0.834,0.995,83.257
0.375,1993,69.5,1.6,0.906,29,85,92,100,100,97,0,90,4.892,4.136,18,47,8.1,0.901,30,4.03,656,12.24,123,0,0,0,0,0,0,3.215,43.108,41.452,255,0.834,0.834,0.995,83.257
0.422,2002,85.8,1.6,0.904,29,85,92,100,100,97,0,90,5.848,5.092,18,47,9.8,0.901,30,4.03,656,12.24,123,0,0,0,0,0,0,3.976,43.602,41.948,255,0.832,0.832,0.997,83.062
0.469,1989,72,1.6,0.906,29,85,92,100,100,97,0,90,5.048,4.292,18,46,8.4,0.901,30,4.03,656,12.24,123,0,0,0,0,0,0,3.329,41.032,39.369,255,0.834,0.834,0.995,83.257
