Time,RPM,MAP,TP,lambda,MAT,CLT,Gego,Gwarm,Gbaro,Gammae,TPSacc,Gve,PW,PW_raw,IacDC,IacSteps,DutyCycle1,lambdaTarget,Spark,Dwell,EGT #1,Vbatt,IacInt,speed_rpm_ratio,altitude,speed,course,distance,distance_sum,inst_Vems,torque,torque_nominal,L100km,lambda_corr_ego,lambda_corr_ego,afr_diff,corrected_ve
0,2005,71.8,1.6,1.002,27,84,94,100,100,98,0,90,4.744,3.988,18,46,7.9,1,25,4.03,691,12.24,123,0,0,0,0,0,0,3.118,37.87,36.196,255,0.942,0.942,0.998,84.78
0.047,2012,57.8,1.6,0.998,27,84,94,100,100,98,0,90,3.964,3.208,18,46,6.6,1,25,4.03,691,12.24,123,0,0,0,0,0,0,2.517,39.649,37.981,255,0.938,0.938,1.002,84.42
0.094,2006,69.8,1.6,1.006,27,84,94,100,100,98,0,90,4.64,3.876,18,47,7.8,1,25,4.03,691,12.12,123,0,0,0,0,0,0,3.032,37.08,35.403,255,0.946,0.946,0.994,85.14
0.141,2021,84.8,1.6,1.002,27,84,94,100,100,98,0,90,5.472,4.716,18,47,9.2,1,25,4.03,691,12.24,123,0,0,0,0,0,0,3.717,37.278,35.601,255,0.942,0.942,0.998,84.78
0.188,2028,84.5,1.6,1,27,84,94,100,100,98,0,90,5.472,4.716,18,46,9.2,1,25,4.03,691,12.24,123,0,0,0,0,0,0,3.73,40.242,38.576,255,0.94,0.94,1,84.6
0.235,2006,71.3,1.6,0.996,27,84,94,100,100,98,0,90,4.712,3.956,18,46,7.9,1,25,4.03,691,12.24,123,0,0,0,0,0,0,3.095,37.179,35.502,255,0.936,0.936,1.004,84.24
0.281,2018,57.5,1.6,0.991,27,84,94,100,100,98,0,90,3.964,3.208,18,46,6.7,1,25,4.03,691,12.24,123,0,0,0,0,0,0,2.525,39.056,37.386,255,0.932,0.932,1.009,83.88
0.328,2015,70.5,1.6,0.998,27,84,94,100,100,98,0,90,4.68,3.924,18,46,7.9,1,25,4.03,691,12.24,123,0,0,0,0,0,0,3.084,37.673,35.998,255,0.938,0.938,1.002,84.42
0.375,2033,85,1.6,1.002,27,84,94,100,100,98,0,90,5.488,4.732,18,47,9.3,1,25,4.03,691,12.24,123,0,0,0,0,0,0,3.752,40.44,38.774,255,0.942,0.942,0.998,84.78
0.422,2013,71.8,1.6,0.998,27,84,94,100,100,98,0,90,4.744,3.988,18,47,8,1,25,4.03,690,12.24,123,0,0,0,0,0,0,3.131,38.562,36.89,255,0.938,0.938,1.002,84.42
0.469,2021,57.5,1.6,1,27,84,94,100,100,98,0,90,3.964,3.208,18,46,6.7,1,25,4.03,691,12.24,123,0,0,0,0,0,0,2.529,37.475,35.799,255,0.94,0.94,1,84.6
0.516,2022,57.8,1.6,0.998,27,84,94,100,100,98,0,90,3.964,3.208,18,46,6.7,1,25,4.03,691,12.24,123,0,0,0,0,0,0,2.53,40.242,38.576,255,0.938,0.938,1.002,84.42
0.563,2002,71,1.6,1,27,84,94,100,100,98,0,90,4.712,3.956,18,46,7.9,1,25,4.03,691,12.24,123,0,0,0,0,0,0,3.089,36.289,34.609,255,0.94,0.94,1,84.6
0.61,2027,84.8,1.6,1.002,27,84,94,100,100,98,0,90,5.48,4.716,18,46,9.3,1,25,4.03,690,12.12,123,0,0,0,0,0,0,3.728,39.748,38.08,255,0.942,0.942,0.998,84.78
0.656,2012,70.8,1.6,1.002,27,84,94,100,100,98,0,90,4.68,3.924,18,46,7.8,1,25,4.03,690,12.24,123,0,0,0,0,0,0,3.079,37.376,35.7,255,0.942,0.942,0.998,84.78
0.703,2020,58,1.6,1,27,84,94,100,100,98,0,90,3.988,3.224,18,47,6.7,1,25,4.03,690,12.12,123,0,0,0,0,0,0,2.54,36.685,35.006,255,0.94,0.94,1,84.6
0.75,2012,70.8,1.6,1.002,27,84,94,100,100,98,0,90,4.68,3.924,18,47,7.8,1,25,4.03,690,12.24,123,0,0,0,0,0,0,3.079,37.179,35.502,255,0.942,0.942,0.998,84.78
0.797,2013,71.3,1.6,1,27,84,94,100,100,98,0,90,4.72,3.956,18,46,7.9,1,25,4.03,690,12.12,123,0,0,0,0,0,0,3.106,36.586,34.907,255,0.94,0.94,1,84.6
0.844,2024,85.3,1.6,1.002,27,84,94,100,100,98,0,90,5.488,4.732,18,46,9.3,1,25,4.03,690,12.24,123,0,0,0,0,0,0,3.735,40.044,38.378,255,0.942,0.942,0.998,84.78
0.891,2010,71.8,1.6,1.002,27,84,94,100,100,98,0,90,4.744,3.988,18,47,7.9,1,25,4.03,690,12.24,123,0,0,0,0,0,0,3.126,36.882,35.204,255,0.942,0.942,0.998,84.78
0.938,2017,57.8,1.6,1.002,27,84,94,100,100,98,0,90,3.964,3.208,18,47,6.7,1,25,4.03,690,12.24,123,0,0,0,0,0,0,2.524,41.23,39.568,255,0.942,0.942,0.998,84.78
0.985,1994,69.5,1.6,1.002,27,84,94,100,100,98,0,90,4.64,3.876,18,47,7.7,1,25,4.03,690,12.12,123,0,0,0,0,0,0,3.014,38.266,36.593,255,0.942,0.942,0.998,84.78
1.031,2016,85,1.6,0.998,27,84,94,100,100,98,0,90,5.488,4.732,18,47,9.2,1,25,4.03,690,12.24,123,0,0,0,0,0,0,3.72,36.981,35.304,255,0.938,0.938,1.002,84.42
