Time,RPM,MAP,TP,lambda,MAT,CLT,Gego,Gwarm,Gbaro,Gammae,TPSacc,Gve,PW,PW_raw,IacDC,IacSteps,DutyCycle1,lambdaTarget,Spark,Dwell,EGT #1,Vbatt,IacInt,speed_rpm_ratio,altitude,speed,course,distance,distance_sum,inst_Vems,torque,torque_nominal,L100km,lambda_corr_ego,lambda_corr_ego,afr_diff,corrected_ve
0,1996,72.5,1.6,1.094,30,85,99,100,100,97,0,90,4.556,3.8,18,47,7.6,1.099,25,4.03,700,12.24,123,0,0,0,0,0,0,2.958,34.807,33.122,255,1.083,1.083,1.005,88.687
0.047,2006,57.8,1.6,1.094,30,85,99,100,100,97,0,90,3.772,3.016,18,47,6.3,1.099,25,4.03,700,12.24,123,0,0,0,0,0,0,2.36,35.697,34.014,255,1.083,1.083,1.005,88.687
0.093,1991,71.5,1.6,1.094,30,85,99,100,100,97,0,90,4.516,3.752,18,47,7.5,1.099,25,4.03,700,12.12,123,0,0,0,0,0,0,2.913,34.412,32.725,255,1.083,1.083,1.005,88.687
0.14,2018,85.3,1.6,1.098,30,85,99,100,100,97,0,90,5.224,4.468,18,46,8.8,1.099,25,4.03,700,12.24,123,0,0,0,0,0,0,3.516,35.598,33.915,255,1.087,1.087,1.001,89.032
0.187,1989,72,1.6,1.098,30,85,99,100,100,97,0,90,4.54,3.784,18,46,7.5,1.099,25,4.03,699,12.24,123,0,0,0,0,0,0,2.935,34.61,32.924,255,1.087,1.087,1.001,89.032
0.234,2016,57.3,1.6,1.1,30,85,99,100,100,97,0,90,3.748,2.984,18,46,6.3,1.099,25,4.03,699,12.12,123,0,0,0,0,0,0,2.346,35.005,33.32,255,1.089,1.089,0.999,89.204
0.281,2008,57.3,1.6,1.098,30,85,99,100,100,97,0,90,3.74,2.984,18,47,6.3,1.099,25,4.03,699,12.24,123,0,0,0,0,0,0,2.337,35.894,34.213,255,1.087,1.087,1.001,89.032
0.328,1995,69.5,1.6,1.098,30,85,99,100,100,97,0,90,4.408,3.652,18,47,7.3,1.099,25,4.03,699,12.24,123,0,0,0,0,0,0,2.841,33.621,31.932,255,1.087,1.087,1.001,89.032
0.375,2021,85.3,1.6,1.098,30,85,99,100,100,97,0,90,5.224,4.468,18,47,8.8,1.099,25,4.03,699,12.24,123,0,0,0,0,0,0,3.522,36.289,34.609,255,1.087,1.087,1.001,89.032
0.422,2001,71.3,1.6,1.094,30,85,99,100,100,97,0,90,4.5,3.736,18,47,7.5,1.099,25,4.03,699,12.12,123,0,0,0,0,0,0,2.916,34.708,33.023,255,1.083,1.083,1.005,88.687
0.468,2017,57.8,1.6,1.089,30,85,99,100,100,97,0,90,3.772,3.016,18,46,6.3,1.099,25,4.03,699,12.24,123,0,0,0,0,0,0,2.372,35.993,34.312,255,1.078,1.078,1.009,88.342
0.531,2011,69.8,1.6,1.094,30,85,99,100,100,97,0,90,4.416,3.652,18,46,7.4,1.099,25,4.03,699,12.12,123,0,0,0,0,0,0,2.864,34.412,32.725,255,1.083,1.083,1.005,88.687
0.578,2032,85.3,1.6,1.089,30,85,99,100,100,97,0,90,5.224,4.468,18,47,8.8,1.099,25,4.03,699,12.24,123,0,0,0,0,0,0,3.541,35.993,34.312,255,1.078,1.078,1.009,88.342
0.625,2038,84.8,1.6,1.098,30,85,99,100,100,97,0,90,5.196,4.432,18,47,8.8,1.099,25,4.03,699,12.12,123,0,0,0,0,0,0,3.523,36.388,34.709,255,1.087,1.087,1.001,89.032
0.672,2010,71.8,1.6,1.098,30,85,99,100,100,97,0,90,4.508,3.752,18,47,7.6,1.099,25,4.03,699,12.24,123,0,0,0,0,0,0,2.941,34.807,33.122,255,1.087,1.087,1.001,89.032
0.718,2019,58,1.6,1.098,30,85,99,100,100,97,0,90,3.808,3.052,18,47,6.4,1.099,25,4.03,699,12.24,123,0,0,0,0,0,0,2.403,36.388,34.709,255,1.087,1.087,1.001,89.032
0.765,2009,70.8,1.6,1.098,30,85,99,100,100,97,0,90,4.456,3.7,18,46,7.5,1.099,25,4.03,699,12.24,123,0,0,0,0,0,0,2.899,33.72,32.031,255,1.087,1.087,1.001,89.032
0.812,2034,84.8,1.6,1.098,30,85,99,100,100,97,0,90,5.196,4.432,18,46,8.8,1.099,25,4.03,698,12.12,123,0,0,0,0,0,0,3.516,36.586,34.907,255,1.087,1.087,1.001,89.032
0.859,1993,71.8,1.6,1.098,30,85,99,100,100,97,0,90,4.508,3.752,18,47,7.5,1.099,25,4.03,698,12.24,123,0,0,0,0,0,0,2.916,36.388,34.709,255,1.087,1.087,1.001,89.032
0.906,2024,57.3,1.6,1.094,30,85,99,100,100,97,0,90,3.748,2.984,18,47,6.3,1.099,25,4.03,698,12.12,123,0,0,0,0,0,0,2.355,35.499,33.816,255,1.083,1.083,1.005,88.687
0.953,2021,57.3,1.6,1.1,30,85,99,100,100,97,0,90,3.74,2.984,18,46,6.3,1.099,25,4.03,698,12.24,123,0,0,0,0,0,0,2.352,36.191,34.51,255,1.089,1.089,0.999,89.204
1,2004,70,1.6,1.098,30,85,99,100,100,97,0,90,4.424,3.668,18,46,7.4,1.099,25,4.03,698,12.24,123,0,0,0,0,0,0,2.867,33.819,32.13,255,1.087,1.087,1.001,89.032
1.047,2040,85.3,1.6,1.098,30,85,99,100,100,97,0,90,5.224,4.468,18,46,8.9,1.099,25,4.03,698,12.24,123,0,0,0,0,0,0,3.555,36.092,34.411,255,1.087,1.087,1.001,89.032
1.093,1999,71.3,1.6,1.098,30,85,99,100,100,97,0,90,4.492,3.736,18,46,7.5,1.099,25,4.03,698,12.24,123,0,0,0,0,0,0,2.913,34.116,32.428,255,1.087,1.087,1.001,89.032
1.14,2015,57.8,1.6,1.094,30,85,99,100,100,97,0,90,3.78,3.016,18,46,6.3,1.099,25,4.03,698,12.12,123,0,0,0,0,0,0,2.37,35.598,33.915,255,1.083,1.083,1.005,88.687
1.187,2000,69.3,1.6,1.083,30,85,99,100,100,97,0,90,4.372,3.616,18,47,7.3,1.099,25,4.03,698,12.24,123,0,0,0,0,0,0,2.82,35.301,33.618,255,1.072,1.072,1.015,87.824
1.234,2006,84.8,1.6,1.089,30,85,99,100,100,97,0,90,4.5,3.736,18,47,7.5,1.099,25,4.03,698,12.12,123,0,0,0,0,0,0,2.923,34.906,33.221,255,1.078,1.078,1.009,88.342
1.281,2027,84.8,1.6,1.1,30,85,99,100,100,97,0,90,5.188,4.432,18,46,8.8,1.099,25,4.03,698,12.24,123,0,0,0,0,0,0,3.504,36.586,34.907,255,1.089,1.089,0.999,89.204
1.328,2016,71.3,1.6,1.1,30,85,99,100,100,97,0,90,4.5,3.736,18,46,7.6,1.099,25,4.03,698,12.12,123,0,0,0,0,0,0,2.937,34.313,32.626,255,1.089,1.089,0.999,89.204
1.375,2017,58,1.6,1.098,30,85,99,100,100,97,0,90,3.808,3.052,18,47,6.4,1.099,25,4.03,698,12.24,123,0,0,0,0,0,0,2.401,35.697,34.014,255,1.087,1.087,1.001,89.032
1.422,1996,71.3,1.6,1.087,30,85,99,100,100,97,0,90,4.5,3.736,18,47,7.5,1.099,25,4.03,698,12.12,123,0,0,0,0,0,0,2.908,34.116,32.428,255,1.076,1.076,1.011,88.169
1.468,2025,85,1.6,1.094,30,85,99,100,100,97,0,90,5.224,4.468,18,47,8.8,1.099,25,4.03,698,12.24,123,0,0,0,0,0,0,3.529,34.906,33.221,255,1.083,1.083,1.005,88.687
1.515,2008,72,1.6,1.1,30,85,99,100,100,97,0,90,4.548,3.784,18,47,7.6,1.099,25,4.03,698,12.12,123,0,0,0,0,0,0,2.963,36.289,34.609,255,1.089,1.089,0.999,89.204
1.562,2008,71.3,1.6,1.1,30,85,99,100,100,97,0,90,4.492,3.736,18,46,7.5,1.099,25,4.03,698,12.24,123,0,0,0,0,0,0,2.926,35.4,33.717,255,1.089,1.089,0.999,89.204
1.609,2019,57.5,1.6,1.098,30,85,99,100,100,97,0,90,3.772,3.016,18,46,6.3,1.099,25,4.03,698,12.24,123,0,0,0,0,0,0,2.375,36.289,34.609,255,1.087,1.087,1.001,89.032
1.656,1997,69.8,1.6,1.1,30,85,99,100,100,97,0,90,4.408,3.652,18,47,7.3,1.099,25,4.03,698,12.24,123,0,0,0,0,0,0,2.844,34.214,32.527,255,1.089,1.089,0.999,89.204
1.703,2028,85,1.6,1.1,30,85,99,100,100,97,0,90,5.224,4.468,18,47,8.8,1.099,25,4.03,697,12.24,123,0,0,0,0,0,0,3.534,37.179,35.502,255,1.089,1.089,0.999,89.204
1.75,2010,71.5,1.6,1.1,30,85,99,100,100,97,0,90,4.508,3.752,18,47,7.6,1.099,25,4.03,697,12.24,123,0,0,0,0,0,0,2.941,34.61,32.924,255,1.089,1.089,0.999,89.204
1.797,2019,57.8,1.6,1.098,30,85,99,100,100,97,0,90,3.78,3.016,18,46,6.4,1.099,25,4.03,697,12.12,123,0,0,0,0,0,0,2.375,35.993,34.312,255,1.087,1.087,1.001,89.032
1.843,1996,69.3,1.6,1.098,30,85,99,100,100,97,0,90,4.372,3.616,18,46,7.3,1.099,25,4.03,697,12.24,123,0,0,0,0,0,0,2.815,35.697,34.014,255,1.087,1.087,1.001,89.032
1.89,1997,70,1.6,1.1,30,85,99,100,100,97,0,90,4.424,3.668,18,46,7.4,1.099,25,4.03,697,12.24,123,0,0,0,0,0,0,2.857,34.807,33.122,255,1.089,1.089,0.999,89.204
1.937,2029,85.5,1.6,1.098,30,85,99,100,100,97,0,90,5.24,4.484,18,46,8.9,1.099,25,4.03,697,12.24,123,0,0,0,0,0,0,3.548,37.376,35.7,255,1.087,1.087,1.001,89.032
1.984,2002,71.8,1.6,1.094,30,85,99,100,100,97,0,90,4.508,3.752,18,47,7.5,1.099,25,4.03,697,12.24,123,0,0,0,0,0,0,2.929,34.807,33.122,255,1.083,1.083,1.005,88.687
2.031,2017,57.5,1.6,1.094,30,85,99,100,100,97,0,90,3.78,3.016,18,47,6.4,1.099,25,4.03,697,12.12,123,0,0,0,0,0,0,2.372,36.388,34.709,255,1.083,1.083,1.005,88.687
2.078,2003,70.8,1.6,1.089,30,85,99,100,100,97,0,90,4.456,3.7,18,46,7.4,1.099,25,4.03,697,12.24,123,0,0,0,0,0,0,2.89,34.906,33.221,255,1.078,1.078,1.009,88.342
2.125,2029,85.3,1.6,1.094,30,85,99,100,100,97,0,90,5.232,4.468,18,46,8.8,1.099,25,4.03,697,12.12,123,0,0,0,0,0,0,3.536,35.4,33.717,255,1.083,1.083,1.005,88.687
2.172,2005,71.5,1.6,1.098,30,85,99,100,100,97,0,90,4.508,3.752,18,47,7.5,1.099,25,4.03,697,12.24,123,0,0,0,0,0,0,2.934,36.092,34.411,255,1.087,1.087,1.001,89.032
2.218,2005,71.8,1.6,1.098,30,85,99,100,100,97,0,90,4.508,3.752,18,47,7.5,1.099,25,4.03,697,12.24,123,0,0,0,0,0,0,2.934,35.894,34.213,255,1.087,1.087,1.001,89.032
2.265,2014,57.3,1.6,1.1,30,85,99,100,100,97,0,90,3.74,2.984,18,46,6.3,1.099,25,4.03,697,12.24,123,0,0,0,0,0,0,2.344,36.191,34.51,255,1.089,1.089,0.999,89.204
2.312,1996,70.3,1.6,1.1,30,85,99,100,100,97,0,90,4.432,3.668,18,46,7.4,1.099,25,4.03,697,12.12,123,0,0,0,0,0,0,2.855,33.918,32.229,255,1.089,1.089,0.999,89.204
2.359,2028,85.3,1.6,1.1,30,85,99,100,100,97,0,90,5.224,4.468,18,46,8.8,1.099,25,4.03,697,12.24,123,0,0,0,0,0,0,3.534,35.499,33.816,255,1.089,1.089,0.999,89.204
2.406,2007,71.5,1.6,1.1,30,85,99,100,100,97,0,90,4.516,3.752,18,46,7.6,1.099,25,4.03,696,12.12,123,0,0,0,0,0,0,2.937,34.214,32.527,255,1.089,1.089,0.999,89.204
2.453,2013,57.8,1.6,1.1,30,85,99,100,100,97,0,90,3.772,3.016,18,47,6.3,1.099,25,4.03,696,12.24,123,0,0,0,0,0,0,2.368,35.499,33.816,255,1.089,1.089,0.999,89.204
2.5,1987,70.3,1.6,1.098,30,85,99,100,100,97,0,90,4.439,3.668,18,47,7.4,1.099,25,4.03,696,12,123,0,0,0,0,0,0,2.842,35.697,34.014,255,1.087,1.087,1.001,89.032
2.547,1999,69.8,1.6,1.098,30,85,99,100,100,97,0,90,4.408,3.652,18,47,7.3,1.099,25,4.03,696,12.24,123,0,0,0,0,0,0,2.847,34.807,33.122,255,1.087,1.087,1.001,89.032
2.593,2026,85.3,1.6,1.098,30,85,99,100,100,97,0,90,5.224,4.468,18,47,8.8,1.099,25,4.03,696,12.24,123,0,0,0,0,0,0,3.53,35.301,33.618,255,1.087,1.087,1.001,89.032
2.64,2000,71.5,1.6,1.098,30,85,99,100,100,97,0,90,4.508,3.752,18,47,7.5,1.099,25,4.03,696,12.24,123,0,0,0,0,0,0,2.927,34.61,32.924,255,1.087,1.087,1.001,89.032
2.687,2003,58,1.6,1.098,30,85,99,100,100,97,0,90,3.808,3.052,18,46,6.4,1.099,25,4.03,696,12.24,123,0,0,0,0,0,0,2.384,36.092,34.411,255,1.087,1.087,1.001,89.032
2.734,1993,70.5,1.6,1.094,30,85,99,100,100,97,0,90,4.471,3.7,18,46,7.4,1.099,25,4.03,696,12,123,0,0,0,0,0,0,2.876,34.017,32.329,255,1.083,1.083,1.005,88.687
2.781,2021,85.3,1.6,1.089,30,85,99,100,100,97,0,90,5.224,4.468,18,46,8.8,1.099,25,4.03,696,12.24,123,0,0,0,0,0,0,3.522,35.894,34.213,255,1.078,1.078,1.009,88.342
2.828,2001,71.8,1.6,1.098,30,85,99,100,100,97,0,90,4.516,3.752,18,46,7.5,1.099,25,4.03,696,12.12,123,0,0,0,0,0,0,2.928,36.191,34.51,255,1.087,1.087,1.001,89.032
2.875,2002,71.5,1.6,1.098,30,85,99,100,100,97,0,90,4.508,3.752,18,47,7.5,1.099,25,4.03,696,12.24,123,0,0,0,0,0,0,2.929,34.511,32.824,255,1.087,1.087,1.001,89.032
2.922,2015,57.3,1.6,1.098,30,85,99,100,100,97,0,90,3.74,2.984,18,47,6.3,1.099,25,4.03,696,12.24,123,0,0,0,0,0,0,2.345,35.499,33.816,255,1.087,1.087,1.001,89.032
2.968,2010,70.3,1.6,1.089,30,85,99,100,100,97,0,90,4.424,3.668,18,46,7.4,1.099,25,4.03,696,12.24,123,0,0,0,0,0,0,2.875,33.918,32.229,255,1.078,1.078,1.009,88.342
3.015,2031,85.5,1.6,1.087,30,85,99,100,100,97,0,90,5.24,4.484,18,46,8.9,1.099,25,4.03,696,12.24,123,0,0,0,0,0,0,3.552,36.487,34.808,255,1.076,1.076,1.011,88.169
3.062,2011,71.8,1.6,1.094,30,85,99,100,100,97,0,90,4.516,3.752,18,47,7.6,1.099,25,4.03,696,12.12,123,0,0,0,0,0,0,2.943,34.807,33.122,255,1.083,1.083,1.005,88.687
3.109,2021,57.5,1.6,1.089,30,85,99,100,100,97,0,90,3.772,3.016,18,47,6.4,1.099,25,4.03,696,12.24,123,0,0,0,0,0,0,2.377,36.487,34.808,255,1.078,1.078,1.009,88.342
3.156,2008,70.8,1.6,1.089,30,85,99,100,100,97,0,90,4.456,3.7,18,46,7.5,1.099,25,4.03,696,12.24,123,0,0,0,0,0,0,2.898,36.092,34.411,255,1.078,1.078,1.009,88.342
3.203,2019,70,1.6,1.094,30,85,99,100,100,97,0,90,4.424,3.668,18,46,7.4,1.099,25,4.03,696,12.24,123,0,0,0,0,0,0,2.888,34.412,32.725,255,1.083,1.083,1.005,88.687
3.25,2025,84.5,1.6,1.089,30,85,99,100,100,97,0,90,5.188,4.432,18,46,8.8,1.099,25,4.03,696,12.24,123,0,0,0,0,0,0,3.5,36.586,34.907,255,1.078,1.078,1.009,88.342
3.297,1977,71,1.6,1.098,30,85,99,100,100,97,0,90,4.492,3.736,18,46,7.4,1.099,25,4.03,696,12.24,123,0,0,0,0,0,0,2.881,34.412,32.725,255,1.087,1.087,1.001,89.032
3.343,2036,58.3,1.6,1.1,30,85,99,100,100,97,0,90,3.816,3.052,18,46,6.5,1.099,25,4.03,696,12.12,123,0,0,0,0,0,0,2.423,36.586,34.907,255,1.089,1.089,0.999,89.204
3.39,1979,70.5,1.6,1.098,30,85,99,100,100,97,0,90,4.456,3.7,18,47,7.3,1.099,25,4.03,696,12.24,123,0,0,0,0,0,0,2.856,35.499,33.816,255,1.087,1.087,1.001,89.032
3.437,2029,85.3,1.6,1.098,30,85,99,100,100,97,0,90,5.224,4.468,18,47,8.8,1.099,25,4.03,695,12.24,123,0,0,0,0,0,0,3.536,36.191,34.51,255,1.087,1.087,1.001,89.032
3.484,2029,71,1.6,1.098,30,85,99,100,100,97,0,90,5.224,4.468,18,46,8.8,1.099,25,4.03,695,12.24,123,0,0,0,0,0,0,3.536,35.795,34.114,255,1.087,1.087,1.001,89.032
3.531,1997,71.3,1.6,1.098,30,85,99,100,100,97,0,90,4.5,3.736,18,46,7.5,1.099,25,4.03,695,12.12,123,0,0,0,0,0,0,2.91,34.313,32.626,255,1.087,1.087,1.001,89.032
3.578,2011,57.3,1.6,1.1,30,85,99,100,100,97,0,90,3.74,2.984,18,46,6.3,1.099,25,4.03,695,12.24,123,0,0,0,0,0,0,2.34,35.697,34.014,255,1.089,1.089,0.999,89.204
3.625,2002,70.5,1.6,1.098,30,85,99,100,100,97,0,90,4.464,3.7,18,46,7.4,1.099,25,4.03,695,12.12,123,0,0,0,0,0,0,2.889,34.214,32.527,255,1.087,1.087,1.001,89.032
3.672,2033,85.5,1.6,1.094,30,85,99,100,100,97,0,90,5.24,4.484,18,47,8.9,1.099,25,4.03,695,12.24,123,0,0,0,0,0,0,3.555,36.882,35.204,255,1.083,1.083,1.005,88.687
3.718,2004,72,1.6,1.094,30,85,99,100,100,97,0,90,4.548,3.784,18,47,7.6,1.099,25,4.03,695,12.12,123,0,0,0,0,0,0,2.957,35.894,34.213,255,1.083,1.083,1.005,88.687
3.765,2013,57.8,1.6,1.094,30,85,99,100,100,97,0,90,3.772,3.016,18,46,6.3,1.099,25,4.03,695,12.24,123,0,0,0,0,0,0,2.368,36.586,34.907,255,1.083,1.083,1.005,88.687
3.812,2016,69.5,1.6,1.089,30,85,99,100,100,97,0,90,3.787,3.016,18,46,6.4,1.099,25,4.03,695,12,123,0,0,0,0,0,0,2.371,35.697,34.014,255,1.078,1.078,1.009,88.342
3.859,1998,69.5,1.6,1.089,30,85,99,100,100,97,0,90,4.408,3.652,18,46,7.3,1.099,25,4.03,695,12.24,123,0,0,0,0,0,0,2.846,34.412,32.725,255,1.078,1.078,1.009,88.342
3.906,2023,85.3,1.6,1.089,30,85,99,100,100,97,0,90,5.224,4.468,18,46,8.8,1.099,25,4.03,695,12.24,123,0,0,0,0,0,0,3.525,35.894,34.213,255,1.078,1.078,1.009,88.342
3.953,2003,71.8,1.6,1.089,30,85,99,100,100,97,0,90,4.508,3.752,18,47,7.5,1.099,25,4.03,695,12.24,123,0,0,0,0,0,0,2.931,34.116,32.428,255,1.078,1.078,1.009,88.342
4,2012,57.8,1.6,1.087,30,85,99,100,100,97,0,90,3.772,3.016,18,47,6.3,1.099,25,4.03,695,12.24,123,0,0,0,0,0,0,2.367,36.586,34.907,255,1.076,1.076,1.011,88.169
4.047,2000,69,1.6,1.089,30,85,99,100,100,97,0,90,4.38,3.616,18,47,7.3,1.099,25,4.03,695,12.12,123,0,0,0,0,0,0,2.82,35.301,33.618,255,1.078,1.078,1.009,88.342
4.093,2022,85,1.6,1.094,30,85,99,100,100,97,0,90,5.224,4.468,18,46,8.8,1.099,25,4.03,695,12.24,123,0,0,0,0,0,0,3.523,36.388,34.709,255,1.083,1.083,1.005,88.687
4.14,2008,71.5,1.6,1.089,30,85,99,100,100,97,0,90,4.516,3.752,18,46,7.6,1.099,25,4.03,695,12.12,123,0,0,0,0,0,0,2.938,35.202,33.519,255,1.078,1.078,1.009,88.342
4.187,2002,71.8,1.6,1.087,30,85,99,100,100,97,0,90,4.508,3.752,18,46,7.5,1.099,25,4.03,695,12.24,123,0,0,0,0,0,0,2.929,34.511,32.824,255,1.076,1.076,1.011,88.169
4.234,2018,57.8,1.6,1.098,30,85,99,100,100,97,0,90,3.772,3.016,18,46,6.3,1.099,25,4.03,695,12.24,123,0,0,0,0,0,0,2.374,34.906,33.221,255,1.087,1.087,1.001,89.032
4.281,2005,71,1.6,1.098,30,85,99,100,100,97,0,90,4.492,3.736,18,47,7.5,1.099,25,4.03,694,12.24,123,0,0,0,0,0,0,2.921,33.424,31.734,255,1.087,1.087,1.001,89.032
4.328,2014,85,1.6,1.089,30,85,99,100,100,97,0,90,5.232,4.468,18,47,8.8,1.099,25,4.03,695,12.12,123,0,0,0,0,0,0,3.509,36.289,34.609,255,1.078,1.078,1.009,88.342
4.375,1995,71.3,1.6,1.089,30,85,99,100,100,97,0,90,4.5,3.736,18,46,7.5,1.099,25,4.03,694,12.12,123,0,0,0,0,0,0,2.907,35.104,33.419,255,1.078,1.078,1.009,88.342
4.422,2006,58,1.6,1.089,30,85,99,100,100,97,0,90,3.816,3.052,18,46,6.4,1.099,25,4.03,694,12.12,123,0,0,0,0,0,0,2.388,36.191,34.51,255,1.078,1.078,1.009,88.342
4.468,2004,70.5,1.6,1.098,30,85,99,100,100,97,0,90,4.464,3.7,18,46,7.5,1.099,25,4.03,694,12.12,123,0,0,0,0,0,0,2.892,35.301,33.618,255,1.087,1.087,1.001,89.032
