Time,RPM,MAP,TP,lambda,MAT,CLT,Gego,Gwarm,Gbaro,Gammae,TPSacc,Gve,PW,PW_raw,IacDC,IacSteps,DutyCycle1,lambdaTarget,Spark,Dwell,EGT #1,Vbatt,IacInt,speed_rpm_ratio,altitude,speed,course,distance,distance_sum,inst_Vems,torque,torque_nominal,L100km,lambda_corr_ego,lambda_corr_ego,afr_diff,corrected_ve
0,2001,72,1.6,0.906,29,85,92,100,100,97,0,90,5.048,4.292,18,46,8.4,0.901,15,4.03,690,12.24,123,0,0,0,0,0,0,3.349,33.819,32.13,255,0.834,0.834,0.995,83.257
0.047,2005,57.8,1.6,0.902,29,85,92,100,100,97,0,90,4.18,3.424,18,46,7,0.901,15,4.03,690,12.24,123,0,0,0,0,0,0,2.677,34.116,32.428,255,0.83,0.83,0.999,82.866
0.093,1997,71.3,1.6,0.906,29,85,92,100,100,97,0,90,4.984,4.228,18,47,8.3,0.901,15,4.03,690,12.24,123,0,0,0,0,0,0,3.293,32.04,30.345,255,0.834,0.834,0.995,83.257
0.14,2016,85.5,1.6,0.906,29,85,92,100,100,97,0,90,5.848,5.092,18,47,9.8,0.901,15,4.03,690,12.24,123,0,0,0,0,0,0,4.004,34.511,32.824,255,0.834,0.834,0.995,83.257
0.187,2002,72.3,1.6,0.906,29,85,92,100,100,97,0,90,5.056,4.292,18,47,8.4,0.901,15,4.03,690,12.12,123,0,0,0,0,0,0,3.351,32.831,31.139,255,0.834,0.834,0.995,83.257
0.234,2003,58.3,1.6,0.906,29,85,92,100,100,97,0,90,4.212,3.456,18,47,7,0.901,15,4.03,690,12.24,123,0,0,0,0,0,0,2.7,34.807,33.122,255,0.834,0.834,0.995,83.257
0.281,1995,70.8,1.6,0.904,29,85,92,100,100,97,0,90,4.964,4.2,18,46,8.3,0.901,15,4.03,690,12.12,123,0,0,0,0,0,0,3.268,33.325,31.634,255,0.832,0.832,0.997,83.062
0.328,1997,71,1.6,0.904,29,85,92,100,100,97,0,90,4.984,4.228,18,46,8.3,0.901,15,4.03,690,12.24,123,0,0,0,0,0,0,3.293,32.238,30.544,255,0.832,0.832,0.997,83.062
0.375,2021,85.5,1.6,0.906,29,85,92,100,100,97,0,90,5.848,5.092,18,46,9.8,0.901,15,4.03,690,12.24,123,0,0,0,0,0,0,4.013,34.116,32.428,255,0.834,0.834,0.995,83.257
0.422,2008,71.8,1.6,0.9,29,85,92,100,100,97,0,90,5.012,4.256,18,46,8.4,0.901,15,4.03,690,12.24,123,0,0,0,0,0,0,3.333,32.732,31.039,255,0.828,0.828,1.002,82.671
0.468,2017,57.5,1.6,0.896,29,85,92,100,100,97,0,90,4.18,3.424,18,46,7,0.901,15,4.03,691,12.24,123,0,0,0,0,0,0,2.693,34.807,33.122,255,0.824,0.824,1.006,82.28
0.515,2009,70.8,1.6,0.898,29,85,92,100,100,97,0,90,4.964,4.2,18,46,8.3,0.901,15,4.03,690,12.12,123,0,0,0,0,0,0,3.291,32.831,31.139,255,0.826,0.826,1.004,82.475
0.562,2023,85.3,1.6,0.898,29,85,92,100,100,97,0,90,5.816,5.06,18,46,9.8,0.901,15,4.03,691,12.24,123,0,0,0,0,0,0,3.992,35.104,33.419,255,0.826,0.826,1.004,82.475
0.609,2004,72,1.6,0.9,29,85,92,100,100,97,0,90,5.056,4.292,18,46,8.4,0.901,15,4.03,691,12.12,123,0,0,0,0,0,0,3.354,33.523,31.833,255,0.828,0.828,1.002,82.671
0.656,2001,71.5,1.6,0.906,29,85,92,100,100,97,0,90,5.012,4.256,18,46,8.4,0.901,15,4.03,691,12.24,123,0,0,0,0,0,0,3.321,32.238,30.544,255,0.834,0.834,0.995,83.257
0.703,2005,58,1.6,0.906,29,85,92,100,100,97,0,90,4.212,3.456,18,46,7,0.901,15,4.03,691,12.24,123,0,0,0,0,0,0,2.702,33.819,32.13,255,0.834,0.834,0.995,83.257
0.75,1997,70.8,1.6,0.906,29,85,92,100,100,97,0,90,4.956,4.2,18,46,8.2,0.901,15,4.03,691,12.24,123,0,0,0,0,0,0,3.271,32.93,31.238,255,0.834,0.834,0.995,83.257
0.797,2020,85.8,1.6,0.906,29,85,92,100,100,97,0,90,5.848,5.092,18,47,9.8,0.901,15,4.03,691,12.24,123,0,0,0,0,0,0,4.011,34.906,33.221,255,0.834,0.834,0.995,83.257
0.843,2002,71.8,1.6,0.906,29,85,92,100,100,97,0,90,5.012,4.256,18,47,8.4,0.901,15,4.03,691,12.24,123,0,0,0,0,0,0,3.323,32.93,31.238,255,0.834,0.834,0.995,83.257
0.89,2013,58.3,1.6,0.9,29,85,92,100,100,97,0,90,4.22,3.456,18,46,7.1,0.901,15,4.03,691,12.12,123,0,0,0,0,0,0,2.713,34.61,32.924,255,0.828,0.828,1.002,82.671
0.937,2009,70.8,1.6,0.9,29,85,92,100,100,97,0,90,4.956,4.2,18,46,8.3,0.901,15,4.03,691,12.24,123,0,0,0,0,0,0,3.291,33.621,31.932,255,0.828,0.828,1.002,82.671
0.984,1990,71,1.6,0.9,29,85,92,100,100,97,0,90,4.992,4.228,18,47,8.3,0.901,15,4.03,691,12.12,123,0,0,0,0,0,0,3.281,32.436,30.742,255,0.828,0.828,1.002,82.671
1.031,2014,85.3,1.6,0.902,29,85,92,100,100,97,0,90,5.816,5.06,18,47,9.8,0.901,15,4.03,691,12.24,123,0,0,0,0,0,0,3.974,34.313,32.626,255,0.83,0.83,0.999,82.866
1.078,2000,72,1.6,0.9,29,85,92,100,100,97,0,90,5.048,4.292,18,46,8.4,0.901,15,4.03,691,12.24,123,0,0,0,0,0,0,3.348,32.436,30.742,255,0.828,0.828,1.002,82.671
1.125,2034,58,1.6,0.902,29,85,92,100,100,97,0,90,4.212,3.456,18,46,7.1,0.901,15,4.03,691,12.24,123,0,0,0,0,0,0,2.742,34.708,33.023,255,0.83,0.83,0.999,82.866
1.172,2010,71.5,1.6,0.904,29,85,92,100,100,97,0,90,5.012,4.256,18,46,8.4,0.901,15,4.03,691,12.24,123,0,0,0,0,0,0,3.336,34.61,32.924,255,0.832,0.832,0.997,83.062
1.218,2024,85.3,1.6,0.9,29,85,92,100,100,97,0,90,5.824,5.06,18,46,9.8,0.901,15,4.03,691,12.12,123,0,0,0,0,0,0,3.994,35.301,33.618,255,0.828,0.828,1.002,82.671
1.265,2012,71.5,1.6,0.902,29,85,92,100,100,97,0,90,5.012,4.256,18,47,8.4,0.901,15,4.03,691,12.24,123,0,0,0,0,0,0,3.34,34.017,32.329,255,0.83,0.83,0.999,82.866
1.312,2003,71.8,1.6,0.904,29,85,92,100,100,97,0,90,5.02,4.256,18,47,8.4,0.901,15,4.03,691,12.12,123,0,0,0,0,0,0,3.325,33.029,31.337,255,0.832,0.832,0.997,83.062
1.375,2027,58,1.6,0.902,29,85,92,100,100,97,0,90,4.212,3.456,18,47,7.1,0.901,15,4.03,691,12.24,123,0,0,0,0,0,0,2.732,34.313,32.626,255,0.83,0.83,0.999,82.866
1.422,2014,70.3,1.6,0.902,29,85,92,100,100,97,0,90,4.92,4.164,18,47,8.3,0.901,15,4.03,691,12.24,123,0,0,0,0,0,0,3.271,32.831,31.139,255,0.83,0.83,0.999,82.866
1.468,2024,85.3,1.6,0.904,29,85,92,100,100,97,0,90,5.816,5.06,18,47,9.8,0.901,15,4.03,691,12.24,123,0,0,0,0,0,0,3.994,35.795,34.114,255,0.832,0.832,0.997,83.062
1.515,2006,71.5,1.6,0.906,29,85,92,100,100,97,0,90,5.02,4.256,18,46,8.4,0.901,15,4.03,691,12.12,123,0,0,0,0,0,0,3.33,34.214,32.527,255,0.834,0.834,0.995,83.257
1.562,2012,57.8,1.6,0.906,29,85,92,100,100,97,0,90,4.18,3.424,18,46,7,0.901,15,4.03,691,12.24,123,0,0,0,0,0,0,2.687,34.807,33.122,255,0.834,0.834,0.995,83.257
1.609,2006,68.8,1.6,0.9,29,85,92,100,100,97,0,90,4.836,4.072,18,47,8.1,0.901,15,4.03,691,12.12,123,0,0,0,0,0,0,3.186,34.116,32.428,255,0.828,0.828,1.002,82.671
1.656,2002,71.3,1.6,0.902,29,85,92,100,100,97,0,90,4.984,4.228,18,47,8.3,0.901,15,4.03,691,12.24,123,0,0,0,0,0,0,3.301,32.732,31.039,255,0.83,0.83,0.999,82.866
1.703,2023,85.3,1.6,0.909,29,85,92,100,100,97,0,90,5.816,5.06,18,46,9.8,0.901,15,4.03,691,12.24,123,0,0,0,0,0,0,3.992,34.906,33.221,255,0.836,0.836,0.992,83.452
1.75,1996,71.5,1.6,0.906,29,85,92,100,100,97,0,90,5.012,4.256,18,46,8.3,0.901,15,4.03,691,12.24,123,0,0,0,0,0,0,3.313,32.534,30.841,255,0.834,0.834,0.995,83.257
1.797,2005,57.5,1.6,0.909,29,85,92,100,100,97,0,90,4.18,3.424,18,46,7,0.901,15,4.03,691,12.24,123,0,0,0,0,0,0,2.677,35.104,33.419,255,0.836,0.836,0.992,83.452
1.843,2001,70.3,1.6,0.906,29,85,92,100,100,97,0,90,4.928,4.164,18,46,8.2,0.901,15,4.03,691,12.12,123,0,0,0,0,0,0,3.25,32.633,30.94,255,0.834,0.834,0.995,83.257
1.89,2023,85.3,1.6,0.909,29,85,92,100,100,97,0,90,5.816,5.06,18,47,9.8,0.901,15,4.03,691,12.24,123,0,0,0,0,0,0,3.992,34.807,33.122,255,0.836,0.836,0.992,83.452
1.937,1996,71.8,1.6,0.909,29,85,92,100,100,97,0,90,5.02,4.256,18,47,8.3,0.901,15,4.03,691,12.12,123,0,0,0,0,0,0,3.313,34.214,32.527,255,0.836,0.836,0.992,83.452
1.984,1995,72,1.6,0.906,29,85,92,100,100,97,0,90,5.048,4.292,18,47,8.4,0.901,15,4.03,691,12.24,123,0,0,0,0,0,0,3.339,33.029,31.337,255,0.834,0.834,0.995,83.257
2.031,2006,58.3,1.6,0.9,29,85,92,100,100,97,0,90,4.22,3.456,18,47,7.1,0.901,15,4.03,692,12.12,123,0,0,0,0,0,0,2.704,34.807,33.122,255,0.828,0.828,1.002,82.671
2.078,1996,70.8,1.6,0.909,29,85,92,100,100,97,0,90,4.956,4.2,18,46,8.2,0.901,15,4.03,691,12.24,123,0,0,0,0,0,0,3.269,32.337,30.643,255,0.836,0.836,0.992,83.452
